ENTIDAD_RES,MUNICIPIO_RES,conteo::total_datos,ASMA-1,ASMA-2,ASMA-98,CARDIOVASCULAR-1,CARDIOVASCULAR-2,CARDIOVASCULAR-98,CLASIFICACION_FINAL_COVID-3,CLASIFICACION_FINAL_COVID-4,CLASIFICACION_FINAL_COVID-5,CLASIFICACION_FINAL_COVID-6,CLASIFICACION_FINAL_COVID-7,CLASIFICACION_FINAL_FLU-3,CLASIFICACION_FINAL_FLU-4,CLASIFICACION_FINAL_FLU-5,CLASIFICACION_FINAL_FLU-6,CLASIFICACION_FINAL_FLU-7,DIABETES-1,DIABETES-2,DIABETES-98,EMBARAZO-1,EMBARAZO-2,EMBARAZO-97,EMBARAZO-98,ENTIDAD_NAC-01,ENTIDAD_NAC-02,ENTIDAD_NAC-03,ENTIDAD_NAC-04,ENTIDAD_NAC-05,ENTIDAD_NAC-06,ENTIDAD_NAC-07,ENTIDAD_NAC-08,ENTIDAD_NAC-09,ENTIDAD_NAC-10,ENTIDAD_NAC-11,ENTIDAD_NAC-12,ENTIDAD_NAC-13,ENTIDAD_NAC-14,ENTIDAD_NAC-15,ENTIDAD_NAC-16,ENTIDAD_NAC-17,ENTIDAD_NAC-18,ENTIDAD_NAC-19,ENTIDAD_NAC-20,ENTIDAD_NAC-21,ENTIDAD_NAC-22,ENTIDAD_NAC-23,ENTIDAD_NAC-24,ENTIDAD_NAC-25,ENTIDAD_NAC-26,ENTIDAD_NAC-27,ENTIDAD_NAC-28,ENTIDAD_NAC-29,ENTIDAD_NAC-30,ENTIDAD_NAC-31,ENTIDAD_NAC-32,ENTIDAD_NAC-99,ENTIDAD_UM-01,ENTIDAD_UM-02,ENTIDAD_UM-03,ENTIDAD_UM-04,ENTIDAD_UM-05,ENTIDAD_UM-06,ENTIDAD_UM-07,ENTIDAD_UM-08,ENTIDAD_UM-09,ENTIDAD_UM-10,ENTIDAD_UM-11,ENTIDAD_UM-12,ENTIDAD_UM-13,ENTIDAD_UM-14,ENTIDAD_UM-15,ENTIDAD_UM-16,ENTIDAD_UM-17,ENTIDAD_UM-18,ENTIDAD_UM-19,ENTIDAD_UM-20,ENTIDAD_UM-21,ENTIDAD_UM-22,ENTIDAD_UM-23,ENTIDAD_UM-24,ENTIDAD_UM-25,ENTIDAD_UM-26,ENTIDAD_UM-27,ENTIDAD_UM-28,ENTIDAD_UM-29,ENTIDAD_UM-30,ENTIDAD_UM-31,ENTIDAD_UM-32,EPOC-1,EPOC-2,EPOC-98,HABLA_LENGUA_INDIG-1,HABLA_LENGUA_INDIG-2,HABLA_LENGUA_INDIG-99,HIPERTENSION-1,HIPERTENSION-2,HIPERTENSION-98,INDIGENA-1,INDIGENA-2,INDIGENA-99,INMUSUPR-1,INMUSUPR-2,INMUSUPR-98,INTUBADO-1,INTUBADO-2,INTUBADO-97,INTUBADO-99,MIGRANTE-1,MIGRANTE-2,MIGRANTE-99,NACIONALIDAD-1,NACIONALIDAD-2,NEUMONIA-1,NEUMONIA-2,OBESIDAD-1,OBESIDAD-2,OBESIDAD-98,ORIGEN-1,OTRA_COM-1,OTRA_COM-2,OTRA_COM-98,OTRO_CASO-1,OTRO_CASO-2,OTRO_CASO-99,RENAL_CRONICA-1,RENAL_CRONICA-2,RENAL_CRONICA-98,RESULTADO_ANTIGENO-97,RESULTADO_PCR-1,RESULTADO_PCR-10,RESULTADO_PCR-11,RESULTADO_PCR-13,RESULTADO_PCR-17,RESULTADO_PCR-2,RESULTADO_PCR-20,RESULTADO_PCR-21,RESULTADO_PCR-22,RESULTADO_PCR-23,RESULTADO_PCR-25,RESULTADO_PCR-26,RESULTADO_PCR-27,RESULTADO_PCR-28,RESULTADO_PCR-29,RESULTADO_PCR-3,RESULTADO_PCR-32,RESULTADO_PCR-34,RESULTADO_PCR-36,RESULTADO_PCR-37,RESULTADO_PCR-4,RESULTADO_PCR-5,RESULTADO_PCR-6,RESULTADO_PCR-7,RESULTADO_PCR-8,RESULTADO_PCR-9,RESULTADO_PCR-997,RESULTADO_PCR-999,RESULTADO_PCR_COINFECCION-1,RESULTADO_PCR_COINFECCION-10,RESULTADO_PCR_COINFECCION-11,RESULTADO_PCR_COINFECCION-13,RESULTADO_PCR_COINFECCION-17,RESULTADO_PCR_COINFECCION-2,RESULTADO_PCR_COINFECCION-20,RESULTADO_PCR_COINFECCION-21,RESULTADO_PCR_COINFECCION-22,RESULTADO_PCR_COINFECCION-23,RESULTADO_PCR_COINFECCION-25,RESULTADO_PCR_COINFECCION-26,RESULTADO_PCR_COINFECCION-27,RESULTADO_PCR_COINFECCION-28,RESULTADO_PCR_COINFECCION-29,RESULTADO_PCR_COINFECCION-3,RESULTADO_PCR_COINFECCION-32,RESULTADO_PCR_COINFECCION-34,RESULTADO_PCR_COINFECCION-37,RESULTADO_PCR_COINFECCION-4,RESULTADO_PCR_COINFECCION-5,RESULTADO_PCR_COINFECCION-6,RESULTADO_PCR_COINFECCION-7,RESULTADO_PCR_COINFECCION-8,RESULTADO_PCR_COINFECCION-9,RESULTADO_PCR_COINFECCION-997,RESULTADO_PCR_COINFECCION-998,RESULTADO_PCR_COINFECCION-999,SECTOR-10,SECTOR-11,SECTOR-12,SECTOR-13,SECTOR-15,SECTOR-2,SECTOR-3,SECTOR-4,SECTOR-5,SECTOR-6,SECTOR-8,SECTOR-9,SEXO-1,SEXO-2,TABAQUISMO-1,TABAQUISMO-2,TABAQUISMO-98,TIPO_PACIENTE-1,TIPO_PACIENTE-2,TOMA_MUESTRA_ANTIGENO-2,TOMA_MUESTRA_LAB-1,TOMA_MUESTRA_LAB-2,UCI-1,UCI-2,UCI-97,UCI-99,media::EDAD,mediana::EDAD
21,008,4,1,3,0,0,4,0,0,0,0,1,3,0,0,0,1,3,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,3,0,0,4,0,0,4,0,0,3,1,0,0,0,4,4,0,1,3,0,4,0,4,0,4,0,1,3,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,1,0,4,0,1,3,4,3,1,0,3,1,0,49.75,54.0
21,010,18,0,18,0,1,17,0,0,0,0,10,8,0,0,0,10,8,1,17,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,16,0,6,12,0,1,17,0,7,11,0,1,17,0,0,11,7,0,0,0,18,18,0,9,9,0,18,0,18,1,17,0,4,13,1,2,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,12,0,2,0,0,4,0,0,6,12,0,18,0,7,11,18,8,10,0,11,7,0,42.666666666666664,48.0
21,011,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,47.0,47.0
21,012,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,68.0,68.0
21,013,5,0,5,0,0,5,0,0,0,0,4,1,0,0,0,4,1,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,1,4,0,0,5,0,0,1,4,0,0,0,5,5,0,0,5,0,5,0,5,0,5,0,1,4,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,5,0,4,1,5,1,4,0,1,4,0,32.6,25.0
21,014,3,0,3,0,0,3,0,0,0,0,1,2,0,0,0,1,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,3,0,1,2,0,0,3,0,0,2,1,0,0,0,3,3,0,2,1,0,3,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,3,0,1,2,3,2,1,0,2,1,0,50.0,52.0
21,015,54,2,52,0,0,54,0,3,0,0,23,28,9,0,0,23,22,7,47,0,4,29,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,1,53,0,0,54,0,6,48,0,0,52,2,1,53,0,3,25,26,0,0,0,54,54,0,15,39,6,48,0,54,1,53,0,12,42,0,3,51,0,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,19,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,12,1,0,0,1,0,19,0,29,1,0,4,0,0,33,21,2,52,0,26,28,54,32,22,3,25,26,0,36.98148148148148,38.5
21,016,12,0,12,0,1,11,0,0,0,0,11,1,0,0,0,11,1,0,12,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,1,11,0,0,0,12,12,0,1,11,0,12,0,12,0,12,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,4,0,12,0,11,1,12,1,11,0,1,11,0,12.916666666666666,11.0
21,017,20,0,20,0,0,20,0,0,0,0,15,5,2,0,0,15,3,0,20,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,19,0,3,17,0,1,19,0,1,19,0,0,6,14,0,0,0,20,20,0,2,18,0,20,0,20,0,20,0,2,17,1,1,19,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,2,1,0,0,0,0,6,0,1,13,0,0,0,0,14,6,0,20,0,14,6,20,6,14,0,6,14,0,32.8,27.5
21,019,102,0,102,0,1,101,0,3,0,0,51,48,8,0,0,51,43,15,87,0,2,56,44,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,4,98,0,1,99,2,14,88,0,1,99,2,7,95,0,2,44,56,0,0,0,102,102,0,17,85,7,95,0,102,5,97,0,35,64,3,5,97,0,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,40,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,48,11,3,1,0,2,4,53,0,36,1,0,5,0,0,58,44,8,94,0,56,46,102,54,48,4,42,56,0,41.81372549019608,41.0
21,020,3,0,3,0,0,3,0,0,0,0,2,1,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,0,0,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,3,0,3,0,3,0,3,0,1,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,3,0,3,0,3,1,2,0,0,3,0,44.333333333333336,50.0
21,021,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0.0,0.0
21,022,4,0,4,0,0,4,0,0,0,0,1,3,1,0,0,1,2,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,2,2,0,0,4,0,0,4,0,0,3,1,0,0,0,4,4,0,3,1,1,3,0,4,0,4,0,0,4,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,1,3,0,1,3,4,3,1,0,3,1,0,44.5,54.0
21,024,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,41.0,41.0
21,025,5,0,5,0,1,4,0,0,0,0,2,3,0,0,0,2,3,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,4,0,0,5,0,0,5,0,0,3,2,0,0,0,5,5,0,3,2,0,5,0,5,0,5,0,1,4,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,2,0,5,0,2,3,5,3,2,0,3,2,0,43.6,31.0
21,027,2,0,2,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,1,0,0,0,2,2,0,1,1,1,1,0,2,0,2,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,1,1,0,1,0,51.5,51.5
21,028,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,0,2,0,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,0,0,2,0,0,20.0,20.0
21,029,2,0,2,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,2,0,0,2,0,0,1,1,0,0,0,2,2,0,0,2,0,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,1,2,1,1,0,1,1,0,38.0,38.0
21,030,4,0,4,0,0,4,0,0,0,0,2,2,0,0,0,2,2,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,2,2,0,0,0,4,4,0,0,4,0,4,0,4,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,1,1,3,0,2,2,4,2,2,0,2,2,0,38.75,41.0
21,033,5,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,5,1,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,4,0,0,5,0,1,4,0,1,3,1,0,0,0,5,5,0,3,2,1,4,0,5,0,5,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,5,0,1,4,5,5,0,1,3,1,0,25.6,9.0
21,034,32,2,30,0,0,32,0,3,0,0,12,17,2,0,0,12,18,8,24,0,1,18,13,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,31,1,7,25,0,0,31,1,1,31,0,2,18,12,0,0,0,32,32,0,12,20,1,31,0,32,2,30,0,6,26,0,3,29,0,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,11,5,1,0,0,2,0,16,0,11,3,0,0,0,0,19,13,0,32,0,12,20,32,21,11,0,20,12,0,42.03125,44.5
21,035,12,0,12,0,0,12,0,1,0,0,8,3,1,0,0,8,3,3,8,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,11,0,1,11,0,1,11,0,0,12,0,0,4,8,0,0,0,12,12,0,4,8,0,12,0,12,0,12,0,4,8,0,0,12,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,2,1,0,0,0,0,9,0,0,1,0,2,0,0,8,4,1,11,0,8,4,12,5,7,0,4,8,0,37.416666666666664,36.5
21,037,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,64.0,64.0
21,038,3,0,3,0,0,3,0,1,0,0,0,2,0,0,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,1,2,1,2,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,2,0,0,3,3,3,0,0,3,0,0,40.0,25.0
21,039,2,0,2,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,2,0,0,2,0,0,1,1,0,0,0,2,2,0,1,1,0,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,1,0,1,1,0,73.0,73.0
